4.600000000000000000e+01,3.694292989199999822e-01,3.811272858318597301e-01,4.589529440292864360e-01
4.700000000000000000e+01,3.585098851899999883e-01,3.810534716743751993e-01,4.614457485969131745e-01
4.800000000000000000e+01,3.536035385799999875e-01,3.802659910782230090e-01,4.637086070624562573e-01
4.900000000000000000e+01,3.526045924000000276e-01,3.791819252693787723e-01,4.658114157541889400e-01
5.000000000000000000e+01,3.531174363599999810e-01,3.780670025152580993e-01,4.678051470511517818e-01
5.100000000000000000e+01,3.532431748100000046e-01,3.770213872248590614e-01,4.697135573902646022e-01
5.200000000000000000e+01,3.528281161899999852e-01,3.760175250307479788e-01,4.715358478637050599e-01
5.300000000000000000e+01,3.518951641299999933e-01,3.750186624299822746e-01,4.732681747805779215e-01
5.400000000000000000e+01,3.507183756100000216e-01,3.739907264762967753e-01,4.749059538383091916e-01
5.500000000000000000e+01,3.496169022799999748e-01,3.729187108698024944e-01,4.764475356876927137e-01
5.600000000000000000e+01,3.487586785999999828e-01,3.718090221596330180e-01,4.778953659996790226e-01
5.700000000000000000e+01,3.482311594399999932e-01,3.706788756388007533e-01,4.792543969858132913e-01
5.800000000000000000e+01,3.479498443199999791e-01,3.695506676139076463e-01,4.805312180723074200e-01
5.900000000000000000e+01,3.478122727299999828e-01,3.684405311153758356e-01,4.817317309331236030e-01
6.000000000000000000e+01,3.477271503300000122e-01,3.673573579324505012e-01,4.828607182398277908e-01
6.100000000000000000e+01,4.338159270099999909e-01,3.705175190062163781e-01,4.797684677162582512e-01
6.200000000000000000e+01,5.309304727000000446e-01,3.802632448026952439e-01,4.770619668524645474e-01
6.300000000000000000e+01,6.166924525000000434e-01,3.972444550710059752e-01,4.749592634070429753e-01
6.400000000000000000e+01,6.537749649299999799e-01,4.203623113644040510e-01,4.736310210847329838e-01
6.500000000000000000e+01,6.463783815900000507e-01,4.456618543012508815e-01,4.731145455997475824e-01
6.600000000000000000e+01,6.162099964599999646e-01,4.696389189233147188e-01,4.733329574890716152e-01
6.700000000000000000e+01,5.756377584099999778e-01,4.905779594907068719e-01,4.741604280398888371e-01
6.800000000000000000e+01,5.321067237700000119e-01,5.077685891875404200e-01,4.754593370167332078e-01
6.900000000000000000e+01,4.901353081600000050e-01,5.210934861372665816e-01,4.770985878109958445e-01
7.000000000000000000e+01,4.508398366199999896e-01,5.307853458361995180e-01,4.789621827889803951e-01
7.100000000000000000e+01,4.120925498699999912e-01,5.371539877923132700e-01,4.809494764988153093e-01
7.200000000000000000e+01,3.762770039800000244e-01,5.403329637066843771e-01,4.829686644978212762e-01
7.300000000000000000e+01,3.471829425899999877e-01,5.406366882292557019e-01,4.849402719592601496e-01
7.400000000000000000e+01,3.262596640100000056e-01,5.386659670509870157e-01,4.868035842375314504e-01
7.500000000000000000e+01,3.132680078599999751e-01,5.351184682386858071e-01,4.885184272595590182e-01
7.600000000000000000e+01,3.072502697699999730e-01,5.306547556944775090e-01,4.900634575833737738e-01
7.700000000000000000e+01,3.065589869099999976e-01,5.258432484528207107e-01,4.914332117931592969e-01
7.800000000000000000e+01,3.095417340500000170e-01,5.211087936397367226e-01,4.926339571574042675e-01
7.900000000000000000e+01,3.147104945799999998e-01,5.167359815653528310e-01,4.936797057177065851e-01
8.000000000000000000e+01,3.208543283599999962e-01,5.128856371575292172e-01,4.945887101265880603e-01
8.100000000000000000e+01,2.386442000500000049e-01,5.053625354415636206e-01,4.995776954299925854e-01
8.200000000000000000e+01,1.616792250599999869e-01,4.927385174124557232e-01,5.029718794507537227e-01
8.300000000000000000e+01,1.309282287100000108e-01,4.754993847694893305e-01,5.047507819284318131e-01
8.400000000000000000e+01,1.449509181899999999e-01,4.567680259774564155e-01,5.055258132978616148e-01
8.500000000000000000e+01,1.785846042900000041e-01,4.394877746648384598e-01,5.059547178350322083e-01
8.600000000000000000e+01,2.111001740900000090e-01,4.248909294973250983e-01,5.063790872127047482e-01
8.700000000000000000e+01,2.347279105199999993e-01,4.128323910829763688e-01,5.068539261784928973e-01
8.800000000000000000e+01,2.488588900200000009e-01,4.026670914246146538e-01,5.073127614516399486e-01
8.900000000000000000e+01,2.574335738799999884e-01,3.937282742715076389e-01,5.076643058402450226e-01
9.000000000000000000e+01,2.640616297999999751e-01,3.856226314879332984e-01,5.078610223789937761e-01
9.100000000000000000e+01,2.710557712200000191e-01,3.782010856939145849e-01,5.079006274419233247e-01
9.200000000000000000e+01,2.789681378600000206e-01,3.714677433992529809e-01,5.078123010903631274e-01
9.300000000000000000e+01,2.873450448500000087e-01,3.654616000876819149e-01,5.076335718526656660e-01
9.400000000000000000e+01,2.953733188200000082e-01,3.601906069325222504e-01,5.073957506374119353e-01
9.500000000000000000e+01,3.025350913400000064e-01,3.556095521416249294e-01,5.071175527798853500e-01
9.600000000000000000e+01,3.086843434200000069e-01,3.516409058714585756e-01,5.068081887985869116e-01
9.700000000000000000e+01,3.139511433700000187e-01,3.481999396852539230e-01,5.064721934689526694e-01
9.800000000000000000e+01,3.185603532199999810e-01,3.452128438404165611e-01,5.061134709124691655e-01
9.900000000000000000e+01,3.226965294899999948e-01,3.426225445919476864e-01,5.057370550245607888e-01
1.000000000000000000e+02,4.226965388500000254e-01,3.403856058381400929e-01,5.053489523788470272e-01
1.010000000000000000e+02,5.226965488700000551e-01,3.499855156006206891e-01,5.011892571920024686e-01
1.020000000000000000e+02,6.226965584500000483e-01,3.669680409645799668e-01,4.977547127737382282e-01
1.030000000000000000e+02,7.226965621700000009e-01,3.911043798049782527e-01,4.952509530190196685e-01
1.040000000000000000e+02,8.226965712899999561e-01,4.221906740835306704e-01,4.938530409277018252e-01
1.050000000000000000e+02,9.226965792700000391e-01,4.600490383940638028e-01,4.937053526975339057e-01
1.060000000000000000e+02,1.000000000000000000e+00,5.045266458885420136e-01,4.949234353022006760e-01
1.070000000000000000e+02,1.000000000000000000e+00,5.537402283909289569e-01,4.975354705726308113e-01
1.080000000000000000e+02,1.000000000000000000e+00,6.016478517207782817e-01,5.013619148643684298e-01
1.090000000000000000e+02,9.999998375599999934e-01,6.483353206380328970e-01,5.062847233653029466e-01
1.100000000000000000e+02,1.000000000000000000e+00,6.938768763616811608e-01,5.122009106215145158e-01
1.110000000000000000e+02,9.999999897200000376e-01,7.383376030414091629e-01,5.190198355447828149e-01
1.120000000000000000e+02,9.999998013499999949e-01,7.817750845198860876e-01,5.266611503937849159e-01
1.130000000000000000e+02,1.000000000000000000e+00,8.242407516528168498e-01,5.350532129214764510e-01
1.140000000000000000e+02,1.000000000000000000e+00,8.657809348291133356e-01,5.441318288204588516e-01
1.150000000000000000e+02,1.000000000000000000e+00,9.064375652086907875e-01,5.538392328086839678e-01
1.160000000000000000e+02,1.000000000000000000e+00,9.462488674433697788e-01,5.641232549157121356e-01
1.170000000000000000e+02,1.000000000000000000e+00,9.852498540462246712e-01,5.749366259309554028e-01
1.180000000000000000e+02,9.999999884900000469e-01,1.000000006468509284e+00,5.860927044839376876e-01
1.190000000000000000e+02,9.999999776300000365e-01,1.000000006468509284e+00,5.970164619427174024e-01
1.200000000000000000e+02,9.999999476900000017e-01,1.000000006468509284e+00,6.076610791795854505e-01
1.210000000000000000e+02,9.999988627700000521e-01,1.000000006468509284e+00,6.381663565160946572e-01
1.220000000000000000e+02,9.999999134100000520e-01,1.000000006468509284e+00,6.679171860584275366e-01
1.230000000000000000e+02,9.000002831300000228e-01,1.000000006468509284e+00,6.969486629204086903e-01
1.240000000000000000e+02,8.000002778600000530e-01,1.000000006468509284e+00,7.231110714750191848e-01
1.250000000000000000e+02,7.000005863999999578e-01,1.000000006468509284e+00,7.464831100366552397e-01
1.260000000000000000e+02,6.000006749599999800e-01,1.000000006468509284e+00,7.671377923538257315e-01
1.270000000000000000e+02,5.000006885700000181e-01,9.948065411121929102e-01,7.850915719792463943e-01
1.280000000000000000e+02,4.000006925299999794e-01,9.839816313921352364e-01,8.003022039141119981e-01
1.290000000000000000e+02,3.000006850699999950e-01,9.676386667702100430e-01,8.127217679575736708e-01
1.300000000000000000e+02,2.000006750699999947e-01,9.458911039719989367e-01,8.223016719808621255e-01
1.310000000000000000e+02,1.000006724399999936e-01,9.188534600083724246e-01,8.289920388489775416e-01
1.320000000000000000e+02,1.021860827099999992e-05,8.866423650773807008e-01,8.327410384591150683e-01
1.330000000000000000e+02,1.023795553699999918e-05,8.493782751120028118e-01,8.334943295413572706e-01
1.340000000000000000e+02,1.000000000000000082e-05,8.129141734089276872e-01,8.334400097989911327e-01
1.350000000000000000e+02,1.000052420699999962e-05,7.772500449205744788e-01,8.325955758892300551e-01
1.360000000000000000e+02,1.001568220500000023e-05,7.423859033204726066e-01,8.309781698579477016e-01
1.370000000000000000e+02,1.039615676699999922e-05,7.083217491405434663e-01,8.286045944657053353e-01
1.380000000000000000e+02,1.016037902599999925e-05,6.750576029471787587e-01,8.254913549841297327e-01
1.390000000000000000e+02,5.944159318799999842e-02,6.425934286039685084e-01,8.216546566781854910e-01
1.400000000000000000e+02,1.587780636299999937e-01,6.143284703499555244e-01,8.184510814138160617e-01
1.410000000000000000e+02,2.587737215199999996e-01,5.946465400232636700e-01,8.146887986513560165e-01
1.420000000000000000e+02,3.586811746299999881e-01,5.825649682060975998e-01,8.114041930562934102e-01
1.430000000000000000e+02,4.301569667299999788e-01,5.778854661927347314e-01,8.087760803619905570e-01
1.440000000000000000e+02,4.842171758100000112e-01,5.783995211334328479e-01,8.067247062524016687e-01
1.450000000000000000e+02,5.128976771300000070e-01,5.827365832254896016e-01,8.052149553018298489e-01
1.460000000000000000e+02,5.235462165399999979e-01,5.889969174485094605e-01,8.041056388426540691e-01
1.470000000000000000e+02,5.268539793400000004e-01,5.958519863745393996e-01,8.032751192665450457e-01
1.480000000000000000e+02,5.241949409999999698e-01,6.027665045420891321e-01,8.026658272693873997e-01
1.490000000000000000e+02,5.173559068299999897e-01,6.093164188521899005e-01,8.022201636104890898e-01
1.500000000000000000e+02,5.085099627400000433e-01,6.152151398669036819e-01,8.018872241204316742e-01
1.510000000000000000e+02,4.996824920399999814e-01,6.203373441676790501e-01,8.016296763819383830e-01
1.520000000000000000e+02,4.919195681999999903e-01,6.247043910727861915e-01,8.014261966518918534e-01
1.530000000000000000e+02,4.856109979600000126e-01,6.284111519289510284e-01,8.012659963565070820e-01
1.540000000000000000e+02,4.806478984700000012e-01,6.315776394900775026e-01,8.011445022000330818e-01
1.550000000000000000e+02,4.766709869999999905e-01,6.343130310663878113e-01,8.010593423088290255e-01
1.560000000000000000e+02,4.733137928700000274e-01,6.366982017976775543e-01,8.010077600251037655e-01
1.570000000000000000e+02,4.703239891900000136e-01,6.387859446635529848e-01,8.009858364505499928e-01
1.580000000000000000e+02,4.675586691199999922e-01,6.406097885976526074e-01,8.009888264485521825e-01
1.590000000000000000e+02,4.649783753200000258e-01,6.421922555460244375e-01,8.010116683601049559e-01
1.600000000000000000e+02,4.625902420899999923e-01,6.435524855839588332e-01,8.010496350155161815e-01
1.610000000000000000e+02,3.627582543999999798e-01,6.384783082954494926e-01,8.072606884854497400e-01
1.620000000000000000e+02,2.627805229699999856e-01,6.277857443035089746e-01,8.109926804431693004e-01
1.630000000000000000e+02,1.895635516799999976e-01,6.116083299664751838e-01,8.121567469338167866e-01
1.640000000000000000e+02,2.311764742999999900e-01,5.916283123246073306e-01,8.112629480289312855e-01
1.650000000000000000e+02,2.835792344499999951e-01,5.745539472872359665e-01,8.108076172468211551e-01
1.660000000000000000e+02,3.110371889799999900e-01,5.609369507977415292e-01,8.110891995743796379e-01
1.670000000000000000e+02,3.186111299500000160e-01,5.492571562753645331e-01,8.116212630011778728e-01
1.680000000000000000e+02,3.198460890700000059e-01,5.383236571305518581e-01,8.120028433387904698e-01
1.690000000000000000e+02,3.244957546900000267e-01,5.277551329756240417e-01,8.121128149256118256e-01
1.700000000000000000e+02,3.314946693799999955e-01,5.177407650940242245e-01,8.120402200836052131e-01
1.710000000000000000e+02,3.397584207400000111e-01,5.084030250701327969e-01,8.118538204278082926e-01
1.720000000000000000e+02,3.496470405600000109e-01,4.997982835718430272e-01,8.116004409264099273e-01
1.730000000000000000e+02,3.570234111400000243e-01,4.920015557014607577e-01,8.113359264463022580e-01
1.740000000000000000e+02,3.630284697300000252e-01,4.848476470504851088e-01,8.110251233393209747e-01
1.750000000000000000e+02,3.686212213100000246e-01,4.782411506996882000e-01,8.106549045588371527e-01
1.760000000000000000e+02,3.744055157499999731e-01,4.721441280896936377e-01,8.102314749368429991e-01
1.770000000000000000e+02,3.802070946300000198e-01,4.665541281873740731e-01,8.097735847871045944e-01
1.780000000000000000e+02,3.856597606800000189e-01,4.614585151740251967e-01,8.092958579594988766e-01
1.790000000000000000e+02,3.905954149399999964e-01,4.568237652174398922e-01,8.088042810520968962e-01
1.800000000000000000e+02,3.950738554700000127e-01,4.526074774778988674e-01,8.083001882848509512e-01
1.810000000000000000e+02,4.946249542400000254e-01,4.552989956061750942e-01,8.013304327636174840e-01
1.820000000000000000e+02,5.946191932000000069e-01,4.652720303713553385e-01,7.951900631619023274e-01
1.830000000000000000e+02,6.946160327899999487e-01,4.823514556080815141e-01,7.900694425501443297e-01
1.840000000000000000e+02,7.946141798200000439e-01,5.063431368437143476e-01,7.861384227346245313e-01
1.850000000000000000e+02,8.946141726199999811e-01,5.370698525466901518e-01,7.835460352743214285e-01
1.860000000000000000e+02,8.568980036800000200e-01,5.743725970032711459e-01,7.824198361717953354e-01
1.870000000000000000e+02,7.940402735699999548e-01,6.079099013199702473e-01,7.820583272999696023e-01
1.880000000000000000e+02,7.332475807499999609e-01,6.359404489990754250e-01,7.821773749556266697e-01
1.890000000000000000e+02,6.751362009200000402e-01,6.587713593068456053e-01,7.826259442554401868e-01
1.900000000000000000e+02,6.273719977799999681e-01,6.767391763731106513e-01,7.832760294354894626e-01
1.910000000000000000e+02,5.904684410999999633e-01,6.907345616916120701e-01,7.840609960061781791e-01
1.920000000000000000e+02,5.622118476599999859e-01,7.016611718413495735e-01,7.849434687566029245e-01
1.930000000000000000e+02,5.387983416999999609e-01,7.102349046000137056e-01,7.858974463648988884e-01
1.940000000000000000e+02,5.176902955700000142e-01,7.168714727940510567e-01,7.868934176058084429e-01
1.950000000000000000e+02,5.002530963700000388e-01,7.217879009097650789e-01,7.878982486545974551e-01
1.960000000000000000e+02,4.868978481399999780e-01,7.252968931809276043e-01,7.888929492701184376e-01
1.970000000000000000e+02,4.770823087600000179e-01,7.277340624964329097e-01,7.898688216723310784e-01
1.980000000000000000e+02,4.698854712400000189e-01,7.293868552990101506e-01,7.908220925386368894e-01
1.990000000000000000e+02,4.644255402999999949e-01,7.304676943972097103e-01,7.917503891277788419e-01
2.000000000000000000e+02,3.644255687299999824e-01,7.311186316256693685e-01,7.926512255921932537e-01
2.010000000000000000e+02,2.644255590099999775e-01,7.258596546648133918e-01,7.914650212932238249e-01
2.020000000000000000e+02,1.644255492599999979e-01,7.128901988969995607e-01,7.900185479843094827e-01
2.030000000000000000e+02,6.442553901000000471e-02,6.923930145169452377e-01,7.881369151387773719e-01
2.040000000000000000e+02,1.000000000000000082e-05,6.645530114724348403e-01,7.856470499190129075e-01
2.050000000000000000e+02,1.000000000000000082e-05,6.323457458329541092e-01,7.824353002947067592e-01
2.060000000000000000e+02,1.000000000000000082e-05,6.009384602585505775e-01,7.785043603886062646e-01
2.070000000000000000e+02,1.000000000000000082e-05,5.703311542337047291e-01,7.738705904932262625e-01
2.080000000000000000e+02,1.000000000000000082e-05,5.405238272178203296e-01,7.685500405615741659e-01
2.090000000000000000e+02,1.000000000000000082e-05,5.115164786397465857e-01,7.625585903459184411e-01
2.100000000000000000e+02,1.000000000000000082e-05,4.833091078963789311e-01,7.559119337337114608e-01
2.110000000000000000e+02,1.000000000000000082e-05,4.559017143498995117e-01,7.486256011285452594e-01
2.120000000000000000e+02,1.000000000000000082e-05,4.292942973246908211e-01,7.407149810800338630e-01
2.130000000000000000e+02,1.000000000000000082e-05,4.034868561038729151e-01,7.321953412537599570e-01
2.140000000000000000e+02,1.000000000000000082e-05,3.784793899254039751e-01,7.230818489203759691e-01
2.150000000000000000e+02,1.000000000000000082e-05,3.542718979776734445e-01,7.133895910900811543e-01
2.160000000000000000e+02,1.000000000000000082e-05,3.308643793945050815e-01,7.031335943848849857e-01
2.170000000000000000e+02,1.000000000000000082e-05,3.082568332494751706e-01,6.923288446650803785e-01
2.180000000000000000e+02,1.000000000000000082e-05,2.864492585493184640e-01,6.809903081002104397e-01
2.190000000000000000e+02,1.000000000000000082e-05,2.654416542264463330e-01,6.691329508589353159e-01
2.200000000000000000e+02,1.000000000000000082e-05,2.452340191304297201e-01,6.567717575174035760e-01
2.210000000000000000e+02,1.000000000000000082e-05,2.258263381496523059e-01,6.439217671885397731e-01
2.220000000000000000e+02,1.000000000000000082e-05,2.072186244001539002e-01,6.305980529491030939e-01
2.230000000000000000e+02,1.000000000000000082e-05,1.894108764413784673e-01,6.168157869803067017e-01
2.240000000000000000e+02,1.000000000000000082e-05,1.724030927002423996e-01,6.025902492046490977e-01
2.250000000000000000e+02,1.000000000000000082e-05,1.561952714519594387e-01,5.879368517472545186e-01
2.260000000000000000e+02,1.000000000000000082e-05,1.407874107969742938e-01,5.728711648530426803e-01
2.270000000000000000e+02,1.000000000000000082e-05,1.261795086329700610e-01,5.574089445071517268e-01
2.280000000000000000e+02,1.000000000000000082e-05,1.123715626249979505e-01,5.415661275821328502e-01
2.290000000000000000e+02,1.000000000000000082e-05,9.936357014977126312e-02,5.253589685016568644e-01
2.300000000000000000e+02,1.000000000000000082e-05,8.715552825536858339e-02,5.088039683224194754e-01
2.310000000000000000e+02,1.000000000000000082e-05,7.574743358907633228e-02,4.919179484822042703e-01
2.320000000000000000e+02,1.000000000000000082e-05,6.513928230974105893e-02,4.747180928130790289e-01
2.330000000000000000e+02,1.000000000000000082e-05,5.533106997253181558e-02,4.572219941330136761e-01
2.340000000000000000e+02,1.000000000000000082e-05,4.632279137430794086e-02,4.394477062894274755e-01
2.350000000000000000e+02,1.000000000000000082e-05,3.811444034116197310e-02,4.214138026949016957e-01
2.360000000000000000e+02,1.000000000000000082e-05,3.070600942827144200e-02,4.031394426372694184e-01
2.370000000000000000e+02,1.000000000000000082e-05,2.409748948152106579e-02,3.846444468333559685e-01
2.380000000000000000e+02,1.000000000000000082e-05,1.828886897063459333e-02,3.659493844971867804e-01
2.390000000000000000e+02,1.000000000000000082e-05,1.328013292200607223e-02,3.470756747064848158e-01
2.400000000000000000e+02,1.000000000000000082e-05,9.071261096144204311e-03,3.280457051824433035e-01
2.410000000000000000e+02,1.000000000000000082e-05,5.662134452700722485e-03,3.088830620191686527e-01
2.420000000000000000e+02,1.000000000000000082e-05,3.052825746389821807e-03,2.896124053788943775e-01
2.430000000000000000e+02,1.025814164000000037e-05,1.243266369129719228e-03,2.702600014910954140e-01
2.440000000000000000e+02,9.997549955300000235e-02,2.333100403256553861e-04,2.508539173535455080e-01
2.450000000000000000e+02,1.999754978699999908e-01,4.975157020874486184e-03,2.344167126481982721e-01
2.460000000000000000e+02,2.999755044099999823e-01,1.456213445443356978e-02,2.217341923218559552e-01
2.470000000000000000e+02,3.999755124900000181e-01,2.896588691102321492e-02,2.126947127536779614e-01
2.480000000000000000e+02,4.999748711800000023e-01,4.818046110032302848e-02,2.071592139370235508e-01
2.490000000000000000e+02,5.999748801399999998e-01,7.220371436485965855e-02,2.049834937052092687e-01
2.500000000000000000e+02,6.999741142099999980e-01,1.010347347182852101e-01,2.060244936185603448e-01
2.510000000000000000e+02,5.999742054300000182e-01,1.346729621276614441e-01,2.101442717697068752e-01
2.520000000000000000e+02,4.999742832899999878e-01,1.599211270193958145e-01,2.144675424309478717e-01
2.530000000000000000e+02,3.999742741199999729e-01,1.773277456198206481e-01,2.184512801519396807e-01
2.540000000000000000e+02,2.999747997900000240e-01,1.873135343361763960e-01,2.216997671613973320e-01
2.550000000000000000e+02,1.999787530200000107e-01,1.902334568395729342e-01,2.238973776262150606e-01
2.560000000000000000e+02,9.997981070200000209e-02,1.864086063800191595e-01,2.247741352450704500e-01
2.570000000000000000e+02,1.000000000000000082e-05,1.761461381771284862e-01,2.240838107201908180e-01
2.580000000000000000e+02,1.054485031699999970e-05,1.597588915244595176e-01,2.215872325031035817e-01
2.590000000000000000e+02,1.000000000000000082e-05,1.441716469284901325e-01,2.184113501855131367e-01
2.600000000000000000e+02,2.442996207100000053e-02,1.293843288439216477e-01,2.145855137224146614e-01
2.610000000000000000e+02,1.231093622300000051e-01,1.170057295978634282e-01,2.104762615991032371e-01
2.620000000000000000e+02,2.224583279200000041e-01,1.118236658629285785e-01,2.072264115487437441e-01
2.630000000000000000e+02,3.055945907500000058e-01,1.134793693352886546e-01,2.052037272765481202e-01
2.640000000000000000e+02,3.244626918999999887e-01,1.205138160308979051e-01,2.045139483865647534e-01
2.650000000000000000e+02,2.989689357699999994e-01,1.283979798324605959e-01,2.044994870724403668e-01
2.660000000000000000e+02,2.597083583900000048e-01,1.341721475753664128e-01,2.045541493473092831e-01
2.670000000000000000e+02,2.271206723900000002e-01,1.370483657343276040e-01,2.043682590417174594e-01
2.680000000000000000e+02,2.109131519100000129e-01,1.376224146703942941e-01,2.038917499212006268e-01
2.690000000000000000e+02,2.092619869700000079e-01,1.370966132655666025e-01,2.032432255364884921e-01
2.700000000000000000e+02,2.155207210700000042e-01,1.364894917555499465e-01,2.025731655723591040e-01
2.710000000000000000e+02,2.231094034699999951e-01,1.363273890691389378e-01,2.019867558058929813e-01
2.720000000000000000e+02,2.280943208300000025e-01,1.366746450215815256e-01,2.015215676356399421e-01
2.730000000000000000e+02,2.295456587999999964e-01,1.373325985310652753e-01,2.011628758755696633e-01
2.740000000000000000e+02,2.284260227200000104e-01,1.380517733538535186e-01,2.008735192034604156e-01
2.750000000000000000e+02,2.262981010300000040e-01,1.386593578144755257e-01,2.006183025115065577e-01
2.760000000000000000e+02,2.244047338300000083e-01,1.390947084852080518e-01,2.003761512918946774e-01
2.770000000000000000e+02,2.233199271599999869e-01,1.393823445314266996e-01,2.001408787690871216e-01
2.780000000000000000e+02,2.230419372299999869e-01,1.395833653072144631e-01,1.999157103337972086e-01
2.790000000000000000e+02,2.232525053699999928e-01,1.397555561868053242e-01,1.997068323987676863e-01
2.800000000000000000e+02,2.236008355899999911e-01,1.399326777559755097e-01,1.995187497580646618e-01
2.810000000000000000e+02,2.302470415100000001e-01,1.404333563245856731e-01,1.990498015527299713e-01
2.820000000000000000e+02,2.362983292099999910e-01,1.413560074684785672e-01,1.987087976978227366e-01
2.830000000000000000e+02,2.386405342000000041e-01,1.426387957866698530e-01,1.985040527798239696e-01
2.840000000000000000e+02,2.372684368000000099e-01,1.440133348876751762e-01,1.984018231832122559e-01
2.850000000000000000e+02,2.337460289000000135e-01,1.452247858507816070e-01,1.983561888338161716e-01
2.860000000000000000e+02,2.298470313100000051e-01,1.461367570316902675e-01,1.983297929011197946e-01
2.870000000000000000e+02,2.267818672899999943e-01,1.467392902998153614e-01,1.983020664798434141e-01
2.880000000000000000e+02,2.249832240100000103e-01,1.471044458082549078e-01,1.982678489309099013e-01
2.890000000000000000e+02,2.240718336199999938e-01,1.473297354294735850e-01,1.982311726541281793e-01
2.900000000000000000e+02,2.240385211400000021e-01,1.474821134071985784e-01,1.981960969927026028e-01
